ValoresRms,Tempo
0.089,12/05/2020 18:22:44.981
0.090,12/05/2020 18:22:45.481
0.090,12/05/2020 18:22:45.981
0.085,12/05/2020 18:22:46.481
0.092,12/05/2020 18:22:46.981
0.081,12/05/2020 18:22:47.481
0.070,12/05/2020 18:22:47.981
0.083,12/05/2020 18:22:48.481
0.090,12/05/2020 18:22:48.981
0.092,12/05/2020 18:22:49.481
0.072,12/05/2020 18:22:49.981
0.091,12/05/2020 18:22:50.481
0.094,12/05/2020 18:22:50.981
0.079,12/05/2020 18:22:51.481
0.089,12/05/2020 18:22:51.981
0.092,12/05/2020 18:22:52.481
0.087,12/05/2020 18:22:52.981
0.091,12/05/2020 18:22:53.481
0.088,12/05/2020 18:22:53.981
0.088,12/05/2020 18:22:54.481
0.090,12/05/2020 18:22:54.981
0.095,12/05/2020 18:22:55.481
0.085,12/05/2020 18:22:55.981
0.090,12/05/2020 18:22:56.481
0.093,12/05/2020 18:22:56.981
0.090,12/05/2020 18:22:57.481
0.083,12/05/2020 18:22:57.981
0.085,12/05/2020 18:22:58.481
0.093,12/05/2020 18:22:58.981
0.094,12/05/2020 18:22:59.481
0.081,12/05/2020 18:22:59.981
0.072,12/05/2020 18:23:00.481
0.088,12/05/2020 18:23:00.981
0.090,12/05/2020 18:23:01.481
0.095,12/05/2020 18:23:01.981
0.087,12/05/2020 18:23:02.481
0.089,12/05/2020 18:23:02.981
0.089,12/05/2020 18:23:03.481
0.089,12/05/2020 18:23:03.981
0.085,12/05/2020 18:23:04.481
0.084,12/05/2020 18:23:04.981
0.088,12/05/2020 18:23:05.481
0.095,12/05/2020 18:23:05.981
0.084,12/05/2020 18:23:06.481
0.092,12/05/2020 18:23:06.981
0.090,12/05/2020 18:23:07.481
0.086,12/05/2020 18:23:07.981
0.089,12/05/2020 18:23:08.481
0.082,12/05/2020 18:23:08.981
0.085,12/05/2020 18:23:09.481
0.085,12/05/2020 18:23:09.981
0.092,12/05/2020 18:23:10.481
0.089,12/05/2020 18:23:10.981
0.083,12/05/2020 18:23:11.481
0.089,12/05/2020 18:23:11.981
0.092,12/05/2020 18:23:12.481
0.079,12/05/2020 18:23:12.981
0.090,12/05/2020 18:23:13.481
0.089,12/05/2020 18:23:13.981
0.086,12/05/2020 18:23:14.481
0.097,12/05/2020 18:23:14.981
0.094,12/05/2020 18:23:15.481
0.090,12/05/2020 18:23:15.981
0.087,12/05/2020 18:23:16.481
0.083,12/05/2020 18:23:16.981
0.081,12/05/2020 18:23:17.481
0.087,12/05/2020 18:23:17.981
0.089,12/05/2020 18:23:18.481
0.088,12/05/2020 18:23:18.981
0.086,12/05/2020 18:23:19.481
0.090,12/05/2020 18:23:19.981
0.093,12/05/2020 18:23:20.481
0.093,12/05/2020 18:23:20.981
0.083,12/05/2020 18:23:21.481
0.093,12/05/2020 18:23:21.981
0.083,12/05/2020 18:23:22.481
0.089,12/05/2020 18:23:22.981
0.087,12/05/2020 18:23:23.481
0.089,12/05/2020 18:23:23.981
0.087,12/05/2020 18:23:24.481
0.092,12/05/2020 18:23:24.981
0.080,12/05/2020 18:23:25.481
0.083,12/05/2020 18:23:25.981
0.092,12/05/2020 18:23:26.481
0.089,12/05/2020 18:23:26.981
0.087,12/05/2020 18:23:27.481
0.092,12/05/2020 18:23:27.981
0.091,12/05/2020 18:23:28.481
0.095,12/05/2020 18:23:28.981
0.089,12/05/2020 18:23:29.481
0.088,12/05/2020 18:23:29.981
0.084,12/05/2020 18:23:30.481
0.100,12/05/2020 18:23:30.981
0.089,12/05/2020 18:23:31.481
0.086,12/05/2020 18:23:31.981
0.098,12/05/2020 18:23:32.481
0.089,12/05/2020 18:23:32.981
0.089,12/05/2020 18:23:33.481
0.093,12/05/2020 18:23:33.981
0.077,12/05/2020 18:23:34.481
0.069,12/05/2020 18:23:34.981
0.087,12/05/2020 18:23:35.481
0.091,12/05/2020 18:23:35.981
0.091,12/05/2020 18:23:36.481
0.086,12/05/2020 18:23:36.981
0.088,12/05/2020 18:23:37.481
0.095,12/05/2020 18:23:37.981
0.077,12/05/2020 18:23:38.481
0.084,12/05/2020 18:23:38.981
0.091,12/05/2020 18:23:39.481
0.071,12/05/2020 18:23:39.981
0.070,12/05/2020 18:23:40.481
0.068,12/05/2020 18:23:40.981
0.086,12/05/2020 18:23:41.481
0.088,12/05/2020 18:23:41.981
0.087,12/05/2020 18:23:42.481
0.086,12/05/2020 18:23:42.981
0.089,12/05/2020 18:23:43.481
0.090,12/05/2020 18:23:43.981
0.092,12/05/2020 18:23:44.481
0.087,12/05/2020 18:23:44.981
0.092,12/05/2020 18:23:45.481
0.071,12/05/2020 18:23:45.981
0.090,12/05/2020 18:23:46.481
0.094,12/05/2020 18:23:46.981
0.083,12/05/2020 18:23:47.481
0.091,12/05/2020 18:23:47.981
0.084,12/05/2020 18:23:48.481
0.086,12/05/2020 18:23:48.981
0.085,12/05/2020 18:23:49.481
0.085,12/05/2020 18:23:49.981
0.072,12/05/2020 18:23:50.481
0.087,12/05/2020 18:23:50.981
0.084,12/05/2020 18:23:51.481
0.098,12/05/2020 18:23:51.981
0.096,12/05/2020 18:23:52.481
0.090,12/05/2020 18:23:52.981
0.092,12/05/2020 18:23:53.481
0.089,12/05/2020 18:23:53.981
0.086,12/05/2020 18:23:54.481
0.092,12/05/2020 18:23:54.981
0.089,12/05/2020 18:23:55.481
0.090,12/05/2020 18:23:55.981
0.090,12/05/2020 18:23:56.481
0.069,12/05/2020 18:23:56.981
0.093,12/05/2020 18:23:57.481
0.089,12/05/2020 18:23:57.981
0.091,12/05/2020 18:23:58.481
0.090,12/05/2020 18:23:58.981
0.082,12/05/2020 18:23:59.481
0.083,12/05/2020 18:23:59.981
0.093,12/05/2020 18:24:00.481
0.091,12/05/2020 18:24:00.981
0.088,12/05/2020 18:24:01.481
0.090,12/05/2020 18:24:01.981
0.090,12/05/2020 18:24:02.481
0.087,12/05/2020 18:24:02.981
0.084,12/05/2020 18:24:03.481
0.085,12/05/2020 18:24:03.981
0.082,12/05/2020 18:24:04.481
0.083,12/05/2020 18:24:04.981
0.086,12/05/2020 18:24:05.481
0.091,12/05/2020 18:24:05.981
0.084,12/05/2020 18:24:06.481
0.081,12/05/2020 18:24:06.981
0.088,12/05/2020 18:24:07.481
0.088,12/05/2020 18:24:07.981
0.080,12/05/2020 18:24:08.481
0.081,12/05/2020 18:24:08.981
0.081,12/05/2020 18:24:09.481
0.086,12/05/2020 18:24:09.981
0.091,12/05/2020 18:24:10.481
0.092,12/05/2020 18:24:10.981
0.091,12/05/2020 18:24:11.481
0.068,12/05/2020 18:24:11.981
0.080,12/05/2020 18:24:12.481
0.081,12/05/2020 18:24:12.981
0.091,12/05/2020 18:24:13.481
0.085,12/05/2020 18:24:13.981
0.085,12/05/2020 18:24:14.481
0.091,12/05/2020 18:24:14.981
0.085,12/05/2020 18:24:15.481
0.089,12/05/2020 18:24:15.981
0.098,12/05/2020 18:24:16.481
0.077,12/05/2020 18:24:16.981
0.087,12/05/2020 18:24:17.481
0.095,12/05/2020 18:24:17.981
0.084,12/05/2020 18:24:18.481
0.084,12/05/2020 18:24:18.981
0.088,12/05/2020 18:24:19.481
0.086,12/05/2020 18:24:19.981
0.088,12/05/2020 18:24:20.481
0.084,12/05/2020 18:24:20.981
0.072,12/05/2020 18:24:21.481
0.084,12/05/2020 18:24:21.981
0.081,12/05/2020 18:24:22.481
0.084,12/05/2020 18:24:22.981
0.084,12/05/2020 18:24:23.481
0.086,12/05/2020 18:24:23.981
0.081,12/05/2020 18:24:24.481
0.087,12/05/2020 18:24:24.981
0.074,12/05/2020 18:24:25.481
0.084,12/05/2020 18:24:25.981
0.087,12/05/2020 18:24:26.481
0.086,12/05/2020 18:24:26.981
0.085,12/05/2020 18:24:27.481
0.086,12/05/2020 18:24:27.981
0.090,12/05/2020 18:24:28.481
0.091,12/05/2020 18:24:28.981
0.084,12/05/2020 18:24:29.481
0.081,12/05/2020 18:24:29.981
0.082,12/05/2020 18:24:30.481
0.091,12/05/2020 18:24:30.981
0.088,12/05/2020 18:24:31.481
0.091,12/05/2020 18:24:31.981
0.089,12/05/2020 18:24:32.481
0.086,12/05/2020 18:24:32.981
0.088,12/05/2020 18:24:33.481
0.082,12/05/2020 18:24:33.981
0.085,12/05/2020 18:24:34.481
0.088,12/05/2020 18:24:34.981
0.089,12/05/2020 18:24:35.481
0.086,12/05/2020 18:24:35.981
0.089,12/05/2020 18:24:36.481
0.086,12/05/2020 18:24:36.981
0.089,12/05/2020 18:24:37.481
0.086,12/05/2020 18:24:37.981
0.077,12/05/2020 18:24:38.481
0.087,12/05/2020 18:24:38.981
0.089,12/05/2020 18:24:39.481
0.083,12/05/2020 18:24:39.981
0.093,12/05/2020 18:24:40.481
0.097,12/05/2020 18:24:40.981
0.092,12/05/2020 18:24:41.481
0.084,12/05/2020 18:24:41.981
0.083,12/05/2020 18:24:42.481
0.086,12/05/2020 18:24:42.981
0.088,12/05/2020 18:24:43.481
0.088,12/05/2020 18:24:43.981
0.087,12/05/2020 18:24:44.481
0.090,12/05/2020 18:24:44.981
0.086,12/05/2020 18:24:45.481
0.096,12/05/2020 18:24:45.981
0.084,12/05/2020 18:24:46.481
0.081,12/05/2020 18:24:46.981
0.088,12/05/2020 18:24:47.481
0.083,12/05/2020 18:24:47.981
0.087,12/05/2020 18:24:48.481
0.087,12/05/2020 18:24:48.981
0.087,12/05/2020 18:24:49.481
0.088,12/05/2020 18:24:49.981
0.095,12/05/2020 18:24:50.481
0.079,12/05/2020 18:24:50.981
0.082,12/05/2020 18:24:51.481
0.091,12/05/2020 18:24:51.981
0.087,12/05/2020 18:24:52.481
0.089,12/05/2020 18:24:52.981
0.087,12/05/2020 18:24:53.481
0.088,12/05/2020 18:24:53.981
0.090,12/05/2020 18:24:54.481
0.082,12/05/2020 18:24:54.981
0.082,12/05/2020 18:24:55.481
0.082,12/05/2020 18:24:55.981
0.084,12/05/2020 18:24:56.481
0.084,12/05/2020 18:24:56.981
0.085,12/05/2020 18:24:57.481
0.087,12/05/2020 18:24:57.981
0.090,12/05/2020 18:24:58.481
0.088,12/05/2020 18:24:58.981
0.086,12/05/2020 18:24:59.481
0.081,12/05/2020 18:24:59.981
0.089,12/05/2020 18:25:00.481
0.090,12/05/2020 18:25:00.981
0.087,12/05/2020 18:25:01.481
0.090,12/05/2020 18:25:01.981
0.085,12/05/2020 18:25:02.481
0.086,12/05/2020 18:25:02.981
0.083,12/05/2020 18:25:03.481
0.082,12/05/2020 18:25:03.981
0.083,12/05/2020 18:25:04.481
0.083,12/05/2020 18:25:04.981
0.089,12/05/2020 18:25:05.481
0.084,12/05/2020 18:25:05.981
0.084,12/05/2020 18:25:06.481
0.088,12/05/2020 18:25:06.981
0.085,12/05/2020 18:25:07.481
0.078,12/05/2020 18:25:07.981
0.083,12/05/2020 18:25:08.481
0.087,12/05/2020 18:25:08.981
0.086,12/05/2020 18:25:09.481
0.083,12/05/2020 18:25:09.981
0.085,12/05/2020 18:25:10.481
0.087,12/05/2020 18:25:10.981
0.083,12/05/2020 18:25:11.481
0.094,12/05/2020 18:25:11.981
0.083,12/05/2020 18:25:12.481
0.086,12/05/2020 18:25:12.981
0.096,12/05/2020 18:25:13.481
0.086,12/05/2020 18:25:13.981
0.087,12/05/2020 18:25:14.481
0.092,12/05/2020 18:25:14.981
0.069,12/05/2020 18:25:15.481
0.090,12/05/2020 18:25:15.981
0.080,12/05/2020 18:25:16.481
0.081,12/05/2020 18:25:16.981
0.086,12/05/2020 18:25:17.481
0.089,12/05/2020 18:25:17.981
0.085,12/05/2020 18:25:18.481
0.090,12/05/2020 18:25:18.981
0.087,12/05/2020 18:25:19.481
0.088,12/05/2020 18:25:19.981
0.094,12/05/2020 18:25:20.481
0.082,12/05/2020 18:25:20.981
0.086,12/05/2020 18:25:21.481
0.091,12/05/2020 18:25:21.981
0.087,12/05/2020 18:25:22.481
0.088,12/05/2020 18:25:22.981
0.087,12/05/2020 18:25:23.481
0.091,12/05/2020 18:25:23.981
0.088,12/05/2020 18:25:24.481
0.078,12/05/2020 18:25:24.981
0.079,12/05/2020 18:25:25.481
0.088,12/05/2020 18:25:25.981
0.091,12/05/2020 18:25:26.481
0.083,12/05/2020 18:25:26.981
0.092,12/05/2020 18:25:27.481
0.082,12/05/2020 18:25:27.981
0.087,12/05/2020 18:25:28.481
0.089,12/05/2020 18:25:28.981
0.081,12/05/2020 18:25:29.481
0.090,12/05/2020 18:25:29.981
0.090,12/05/2020 18:25:30.481
0.084,12/05/2020 18:25:30.981
0.087,12/05/2020 18:25:31.481
0.086,12/05/2020 18:25:31.981
0.088,12/05/2020 18:25:32.481
0.085,12/05/2020 18:25:32.981
0.096,12/05/2020 18:25:33.481
0.084,12/05/2020 18:25:33.981
0.087,12/05/2020 18:25:34.481
0.087,12/05/2020 18:25:34.981
0.082,12/05/2020 18:25:35.481
0.089,12/05/2020 18:25:35.981
0.090,12/05/2020 18:25:36.481
0.084,12/05/2020 18:25:36.981
0.090,12/05/2020 18:25:37.481
0.083,12/05/2020 18:25:37.981
0.088,12/05/2020 18:25:38.481
0.086,12/05/2020 18:25:38.981
0.086,12/05/2020 18:25:39.481
0.088,12/05/2020 18:25:39.981
0.089,12/05/2020 18:25:40.481
0.086,12/05/2020 18:25:40.981
0.085,12/05/2020 18:25:41.481
0.087,12/05/2020 18:25:41.981
0.082,12/05/2020 18:25:42.481
0.083,12/05/2020 18:25:42.981
0.088,12/05/2020 18:25:43.481
0.090,12/05/2020 18:25:43.981
0.092,12/05/2020 18:25:44.481
0.087,12/05/2020 18:25:44.981
0.086,12/05/2020 18:25:45.481
0.093,12/05/2020 18:25:45.981
0.076,12/05/2020 18:25:46.481
0.088,12/05/2020 18:25:46.981
0.091,12/05/2020 18:25:47.481
0.088,12/05/2020 18:25:47.981
0.089,12/05/2020 18:25:48.481
0.091,12/05/2020 18:25:48.981
0.087,12/05/2020 18:25:49.481
0.088,12/05/2020 18:25:49.981
0.089,12/05/2020 18:25:50.481
0.080,12/05/2020 18:25:50.981
0.084,12/05/2020 18:25:51.481
0.090,12/05/2020 18:25:51.981
0.084,12/05/2020 18:25:52.481
0.085,12/05/2020 18:25:52.981
0.088,12/05/2020 18:25:53.481
0.087,12/05/2020 18:25:53.981
0.090,12/05/2020 18:25:54.481
0.077,12/05/2020 18:25:54.981
0.078,12/05/2020 18:25:55.481
0.085,12/05/2020 18:25:55.981
0.088,12/05/2020 18:25:56.481
0.089,12/05/2020 18:25:56.981
0.087,12/05/2020 18:25:57.481
0.083,12/05/2020 18:25:57.981
0.087,12/05/2020 18:25:58.481
0.086,12/05/2020 18:25:58.981
0.080,12/05/2020 18:25:59.481
0.092,12/05/2020 18:25:59.981
0.089,12/05/2020 18:26:00.481
0.088,12/05/2020 18:26:00.981
0.084,12/05/2020 18:26:01.481
0.090,12/05/2020 18:26:01.981
0.085,12/05/2020 18:26:02.481
0.085,12/05/2020 18:26:02.981
0.081,12/05/2020 18:26:03.481
0.096,12/05/2020 18:26:03.981
0.091,12/05/2020 18:26:04.481
0.086,12/05/2020 18:26:04.981
0.092,12/05/2020 18:26:05.481
0.089,12/05/2020 18:26:05.981
0.088,12/05/2020 18:26:06.481
0.092,12/05/2020 18:26:06.981
0.093,12/05/2020 18:26:07.481
0.078,12/05/2020 18:26:07.981
0.090,12/05/2020 18:26:08.481
0.097,12/05/2020 18:26:08.981
0.092,12/05/2020 18:26:09.481
0.094,12/05/2020 18:26:09.981
0.094,12/05/2020 18:26:10.481
0.092,12/05/2020 18:26:10.981
0.093,12/05/2020 18:26:11.481
0.084,12/05/2020 18:26:11.981
0.086,12/05/2020 18:26:12.481
0.095,12/05/2020 18:26:12.981
0.089,12/05/2020 18:26:13.481
0.091,12/05/2020 18:26:13.981
0.091,12/05/2020 18:26:14.481
0.092,12/05/2020 18:26:14.981
0.100,12/05/2020 18:26:15.481
0.097,12/05/2020 18:26:15.981
0.087,12/05/2020 18:26:16.481
0.092,12/05/2020 18:26:16.981
0.090,12/05/2020 18:26:17.481
0.092,12/05/2020 18:26:17.981
0.085,12/05/2020 18:26:18.481
0.088,12/05/2020 18:26:18.981
0.091,12/05/2020 18:26:19.481
0.090,12/05/2020 18:26:19.981
0.081,12/05/2020 18:26:20.481
0.068,12/05/2020 18:26:20.981
0.082,12/05/2020 18:26:21.481
0.087,12/05/2020 18:26:21.981
0.092,12/05/2020 18:26:22.481
0.088,12/05/2020 18:26:22.981
0.086,12/05/2020 18:26:23.481
0.088,12/05/2020 18:26:23.981
0.097,12/05/2020 18:26:24.481
0.079,12/05/2020 18:26:24.981
0.077,12/05/2020 18:26:25.481
0.093,12/05/2020 18:26:25.981
0.098,12/05/2020 18:26:26.481
0.087,12/05/2020 18:26:26.981
0.091,12/05/2020 18:26:27.481
0.092,12/05/2020 18:26:27.981
0.094,12/05/2020 18:26:28.481
0.089,12/05/2020 18:26:28.981
0.082,12/05/2020 18:26:29.481
0.087,12/05/2020 18:26:29.981
0.089,12/05/2020 18:26:30.481
0.087,12/05/2020 18:26:30.981
0.087,12/05/2020 18:26:31.481
0.085,12/05/2020 18:26:31.981
0.089,12/05/2020 18:26:32.481
0.089,12/05/2020 18:26:32.981
0.092,12/05/2020 18:26:33.481
0.099,12/05/2020 18:26:33.981
0.088,12/05/2020 18:26:34.481
0.093,12/05/2020 18:26:34.981
0.070,12/05/2020 18:26:35.481
0.084,12/05/2020 18:26:35.981
0.090,12/05/2020 18:26:36.481
0.101,12/05/2020 18:26:36.981
0.084,12/05/2020 18:26:37.481
0.077,12/05/2020 18:26:37.981
0.092,12/05/2020 18:26:38.481
0.090,12/05/2020 18:26:38.981
0.089,12/05/2020 18:26:39.481
0.080,12/05/2020 18:26:39.981
0.068,12/05/2020 18:26:40.481
0.087,12/05/2020 18:26:40.981
0.083,12/05/2020 18:26:41.481
0.082,12/05/2020 18:26:41.981
0.090,12/05/2020 18:26:42.481
0.087,12/05/2020 18:26:42.981
0.085,12/05/2020 18:26:43.481
0.088,12/05/2020 18:26:43.981
0.085,12/05/2020 18:26:44.481
0.088,12/05/2020 18:26:44.981
0.088,12/05/2020 18:26:45.481
0.083,12/05/2020 18:26:45.981
0.078,12/05/2020 18:26:46.481
0.084,12/05/2020 18:26:46.981
0.085,12/05/2020 18:26:47.481
0.082,12/05/2020 18:26:47.981
0.076,12/05/2020 18:26:48.481
0.085,12/05/2020 18:26:48.981
0.086,12/05/2020 18:26:49.481
0.092,12/05/2020 18:26:49.981
0.082,12/05/2020 18:26:50.481
0.090,12/05/2020 18:26:50.981
0.082,12/05/2020 18:26:51.481
0.081,12/05/2020 18:26:51.981
0.089,12/05/2020 18:26:52.481
0.091,12/05/2020 18:26:52.981
0.085,12/05/2020 18:26:53.481
0.091,12/05/2020 18:26:53.981
0.085,12/05/2020 18:26:54.481
0.079,12/05/2020 18:26:54.981
0.069,12/05/2020 18:26:55.481
0.071,12/05/2020 18:26:55.981
0.065,12/05/2020 18:26:56.481
0.066,12/05/2020 18:26:56.981
0.080,12/05/2020 18:26:57.481
0.068,12/05/2020 18:26:57.981
0.085,12/05/2020 18:26:58.481
0.084,12/05/2020 18:26:58.981
0.075,12/05/2020 18:26:59.481
0.087,12/05/2020 18:26:59.981
0.086,12/05/2020 18:27:00.481
0.086,12/05/2020 18:27:00.981
0.088,12/05/2020 18:27:01.481
0.084,12/05/2020 18:27:01.981
0.076,12/05/2020 18:27:02.481
0.081,12/05/2020 18:27:02.981
0.086,12/05/2020 18:27:03.481
0.087,12/05/2020 18:27:03.981
0.086,12/05/2020 18:27:04.481
0.089,12/05/2020 18:27:04.981
0.085,12/05/2020 18:27:05.481
0.080,12/05/2020 18:27:05.981
0.079,12/05/2020 18:27:06.481
0.083,12/05/2020 18:27:06.981
0.081,12/05/2020 18:27:07.481
0.085,12/05/2020 18:27:07.981
0.091,12/05/2020 18:27:08.481
0.090,12/05/2020 18:27:08.981
0.088,12/05/2020 18:27:09.481
0.086,12/05/2020 18:27:09.981
